competition,year,topic,name,pages,size,converted,path,sha256
美国大学生数学建模,2017,A题,65448-校苑数模.pdf,28,1904342,False,6-1优秀论文库/美国大学生数学建模/2017/A题/65448-校苑数模.pdf,0bd42333c68929907ea1305a5d9563b5beb3a0669c2c9e02ed361c784bca3b26
美国大学生数学建模,2017,E题,68242.pdf,22,886152,False,6-1优秀论文库/美国大学生数学建模/2017/E题/68242.pdf,753e00377ae25e175f648ddd06e5b2e00d260878319e9d111d39265419ab2f67
美国大学生数学建模,2017,D题,55295.pdf,25,3732861,False,6-1优秀论文库/美国大学生数学建模/2017/D题/55295.pdf,9001b6d98e1a4837c5d4c9acbc6a42dc35b906708fdb55f7a267155a9fcffaf9
美国大学生数学建模,2017,综合,2017D---56632.pdf,22,2114659,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017D---56632.pdf,8db21d0f061232c2c06002a1742380d0db7ccc83b51d9e544543b8bb1b0ee4fe
美国大学生数学建模,2017,C题,55585.pdf,36,6354940,False,6-1优秀论文库/美国大学生数学建模/2017/C题/55585.pdf,278f2f6812f35e7cb88c8d5006ab37eaf45f59a61ce62ee4c7079db4adeffe53
美国大学生数学建模,2017,F题,68940.pdf,52,761500,False,6-1优秀论文库/美国大学生数学建模/2017/F题/68940.pdf,3e5f9c475e0a4ed09efa180c42a00dcdc7f5abd796b9c90474b4d02c97066c1b
美国大学生数学建模,2017,A题,55280-校苑数模.pdf,26,868357,False,6-1优秀论文库/美国大学生数学建模/2017/A题/55280-校苑数模.pdf,47ac99579c6af038efa022ef9358448e19bacadd14d8f800d4244e69cb7d4c7d
美国大学生数学建模,2017,综合,2017F--72283.pdf,25,2172884,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017F--72283.pdf,d3a5b32db95bc0718f726eba4360d71913810826a35bb49e9c18df90f4b38d18
美国大学生数学建模,2017,综合,2017A--55069.pdf,30,2374623,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017A--55069.pdf,6821932c946ab56c64f88ccae8119e449e442e23f5dc2586831ca458e8c46fc7
美国大学生数学建模,2017,C题,55261-校苑数模.pdf,29,1792085,False,6-1优秀论文库/美国大学生数学建模/2017/C题/55261-校苑数模.pdf,065f78fb3fced06552e96db8e3f637082caac8b6a6738e66bccb15574e3236e8
美国大学生数学建模,2017,综合,2017D---68942.pdf,37,2469829,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017D---68942.pdf,8c2d53d262e0443fc4e1243c92a09c510bcf069fdcd7426b372661347bea0022
美国大学生数学建模,2017,A题,55280.pdf,26,654026,False,6-1优秀论文库/美国大学生数学建模/2017/A题/55280.pdf,55cec2b6d7aa4922f68d15fc21fa26a3cb284b6740afda67facc0b7a656af7a5
美国大学生数学建模,2017,B题,68303.pdf,21,1412390,False,6-1优秀论文库/美国大学生数学建模/2017/B题/68303.pdf,6c8a9ede3ae2713843f869d98e6e59f3f6df6c0de87da5ded380d038fd73806d
美国大学生数学建模,2017,综合,2017F--68940.pdf,52,2267939,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017F--68940.pdf,7414f64a29a7f64f1f777588be3ccbb376ccff098b13edfa62b594e8758d80d4
美国大学生数学建模,2017,综合,2017C--55261.pdf,29,2416808,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017C--55261.pdf,fb3280d3625ca300b199f44f41a16f46ab5cf0e6e56f33ff708ce438b55c2812
美国大学生数学建模,2017,A题,65448.pdf,28,1860524,False,6-1优秀论文库/美国大学生数学建模/2017/A题/65448.pdf,6ed1d510e84f4df632f639e1a28265751d5559461c460e266d004b4fa3c6e3a0
美国大学生数学建模,2017,B题,56731.pdf,23,1785767,False,6-1优秀论文库/美国大学生数学建模/2017/B题/56731.pdf,a60a94599d5de0b306019be0888900343109ab3f6c49dbd6788b8e9066a019c7
美国大学生数学建模,2017,E题,71672-校苑数模.pdf,23,334698,False,6-1优秀论文库/美国大学生数学建模/2017/E题/71672-校苑数模.pdf,f603f2249c59f32a2743cc5a66c66b12e73e01ffbebb0c939db04da6ba5869c1
美国大学生数学建模,2017,E题,61502.pdf,21,415137,False,6-1优秀论文库/美国大学生数学建模/2017/E题/61502.pdf,f0a50d47a2e6f10487d9cac421f00b6cb7abba906c695f19baec95a9cb36b9d0
美国大学生数学建模,2017,B题,69427.pdf,28,1049320,False,6-1优秀论文库/美国大学生数学建模/2017/B题/69427.pdf,b04ae242245c02e34ecf77df70df8c8080490238b74fefa0c2e74576df52786b
美国大学生数学建模,2017,F题,68940-校苑数模.pdf,52,1232340,False,6-1优秀论文库/美国大学生数学建模/2017/F题/68940-校苑数模.pdf,3c0cbbc297839b03a7bb619dd3b6f7d56931e83ad9078f0683e7a89c8233991e
美国大学生数学建模,2017,F题,64486.pdf,34,1901317,False,6-1优秀论文库/美国大学生数学建模/2017/F题/64486.pdf,62f12f048927e39394fd8f69181385dcf82fd80d68e59f75d51474ead31b6d96
美国大学生数学建模,2017,综合,2017A--65448.pdf,28,2710944,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017A--65448.pdf,69dad09b2d1275237a58c1ffe38a0571091fbedddb35f809d3f43333f1c25786
美国大学生数学建模,2017,D题,68942.pdf,37,1377723,False,6-1优秀论文库/美国大学生数学建模/2017/D题/68942.pdf,f0b0893e6743969351d56d00d4ca776f690802b012d6cab24e18e7bae48b2c2a
美国大学生数学建模,2017,D题,68942-校苑数模.pdf,37,1689928,False,6-1优秀论文库/美国大学生数学建模/2017/D题/68942-校苑数模.pdf,54dbe99deac7291d5c0368f73f84b1a67aedc82d627b5887a0a3ebbad4fdb662
美国大学生数学建模,2017,C题,55261.pdf,29,1532615,False,6-1优秀论文库/美国大学生数学建模/2017/C题/55261.pdf,f877d0a02e332e8c2a991e49398896de946c8618f5c1d4c6764eeb73772c9d13
美国大学生数学建模,2017,B题,70545-校苑数模.pdf,26,1460296,False,6-1优秀论文库/美国大学生数学建模/2017/B题/70545-校苑数模.pdf,e047d453c8a174f3d87501c67bfe6e08be9a42810ac4952c0b22e39302e10e16
美国大学生数学建模,2017,D题,55295-校苑数模.pdf,25,5272107,False,6-1优秀论文库/美国大学生数学建模/2017/D题/55295-校苑数模.pdf,4c2645ec24487cfc8d244c88446f83dcd23d9c078c9eaebbf89dd8784ebf6614
美国大学生数学建模,2017,B题,68303-校苑数模.pdf,21,1589418,False,6-1优秀论文库/美国大学生数学建模/2017/B题/68303-校苑数模.pdf,f743f7960a00f9a89e9e63a5187bcacab4c4fe5ced5dfe159bccf363909da8ab
美国大学生数学建模,2017,B题,70545.pdf,26,1200937,False,6-1优秀论文库/美国大学生数学建模/2017/B题/70545.pdf,8e86fcfa286c46c3d8bddc3ef1ab64b376abe7e07c86827adc811b6c086d9954
美国大学生数学建模,2017,F题,72197-校苑数模.pdf,35,1357454,False,6-1优秀论文库/美国大学生数学建模/2017/F题/72197-校苑数模.pdf,03ed8d39e4099ee16f8be454c30a63586dab2fbb5151d6f079054645410248e2
美国大学生数学建模,2017,F题,72283-校苑数模.pdf,25,1829194,False,6-1优秀论文库/美国大学生数学建模/2017/F题/72283-校苑数模.pdf,7d85946c369ac771507639f8b0fcac0bc37660b9d564e30e614bcaee8a8a8660
美国大学生数学建模,2017,F题,64486-校苑数模.pdf,34,2195965,False,6-1优秀论文库/美国大学生数学建模/2017/F题/64486-校苑数模.pdf,d6021048ab4546816ab57ec61f24f78f4a82358579717f2f80e664c28e95f603
美国大学生数学建模,2017,E题,68242-校苑数模.pdf,22,1160364,False,6-1优秀论文库/美国大学生数学建模/2017/E题/68242-校苑数模.pdf,849f58be5d758454c82659088d3284568794a2d37d99fbaf6fe399abe1a939c4
美国大学生数学建模,2017,综合,2017B--56731.pdf,23,2433631,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017B--56731.pdf,c4dfc48fd6f78c1167bc1ecec1a71171b98b94c741a48289ed9fc6356457020c
美国大学生数学建模,2017,综合,2017E---71672.pdf,23,847441,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017E---71672.pdf,cf8933654f830d3867f121fcdc6ca54d1dba41fb0446ec0075d54c6aa7ece696
美国大学生数学建模,2017,综合,2017E--61502.pdf,21,1034085,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017E--61502.pdf,24c8ce89f711ccc0069995b15a71f523cd2ff914da85ebeeaa7d424315506c7b
美国大学生数学建模,2017,E题,67171.pdf,22,786881,False,6-1优秀论文库/美国大学生数学建模/2017/E题/67171.pdf,0a99e096526c7d53d0356a88d256041154cc728758dfdc5340cc22ba3145386a
美国大学生数学建模,2017,综合,2017C--55278.pdf,25,2044052,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017C--55278.pdf,77e405b6d367ba32a97acc0450a0be5c07535b9b97bd73185a2ca09ed2317c29
美国大学生数学建模,2018,D题,"D81402-Forecast, Blueprint, Strategy, for EV's Future.pdf",29,1180380,False,"6-1优秀论文库/美国大学生数学建模/2018/D题/D81402-Forecast, Blueprint, Strategy, for EV's Future.pdf",e1ca19211adf4ea616b24129392d401b0989f7e028c2fdcbdd8b60f231138a45
美国大学生数学建模,2018,C题,C82150.pdf,37,1157388,False,6-1优秀论文库/美国大学生数学建模/2018/C题/C82150.pdf,43b699816133e27f4772ec768ef6004c968b025aff52b5ca8895952e17bb02fa
美国大学生数学建模,2018,E题,E72968-SPEC A Climate-based Fragility Model.pdf,37,2159817,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E72968-SPEC A Climate-based Fragility Model.pdf,5f2ee2235ee32dabd3548f4e9c412b3234f6548f4ce28c936c331783f4586a70
美国大学生数学建模,2018,E题,E89499-An Evaluation Model of State Fragility related to Climate Change Based on the PSR Model and Entropy Weight Method.pdf,22,731006,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E89499-An Evaluation Model of State Fragility related to Climate Change Based on the PSR Model and E-3f2be063.pdf,90bc677f45b0a29660c45c8124811ea395949e140b9de9d636c9b3e3b6c94c2b
美国大学生数学建模,2018,F题,F88508-A Smart Privacy Commodity a Quantitative Model of Dynamic Pricing Strategy.pdf,29,1314542,False,6-1优秀论文库/美国大学生数学建模/2018/F题/F88508-A Smart Privacy Commodity a Quantitative Model of Dynamic Pricing Strategy.pdf,de94761194cd745774904561771102afb8b174f865078de663d5355f958bb081
美国大学生数学建模,2018,A题,A88255.pdf,21,1437492,False,6-1优秀论文库/美国大学生数学建模/2018/A题/A88255.pdf,2023cf14a0156a03277532fb79c6de945f94f219753fa70687b004084d2f271b
美国大学生数学建模,2018,E题,E93840.pdf,24,622796,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E93840.pdf,dffa69973d00c4189de8120a639638c47675715a343cca9db5f49e193a037ac9
美国大学生数学建模,2018,B题,B77238.pdf,23,1662815,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B77238.pdf,4380ec81b5ee9b4609444db0e383190b0bd18fb4dd1b2f0cf729c7324b22974f
美国大学生数学建模,2018,A题,A86103-Simulation Analysis of Multi-hop HF Radio.pdf,28,1251855,False,6-1优秀论文库/美国大学生数学建模/2018/A题/A86103-Simulation Analysis of Multi-hop HF Radio.pdf,6d21eb9d0f1f13d61ef2df427746944e466a909d1ca692aac1a62a7e186d89fe
美国大学生数学建模,2018,F题,F93036-PIPE Estimate the Value of Private Information.pdf,33,1208919,False,6-1优秀论文库/美国大学生数学建模/2018/F题/F93036-PIPE Estimate the Value of Private Information.pdf,caae279b78eb7e3bb86cd8bc16ca7d2fd9338b27c489992ab5951e256c863b63
美国大学生数学建模,2018,综合,2018美赛O奖励中英文对照4.pdf,27,681804,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照4.pdf,f6b8c8107cfc0b90b4d8a87edc26e74b76f5efc5361ed325efe1f0bd3b61cece
美国大学生数学建模,2018,B题,B91566-Forecasting the Language Distribution.pdf,26,1199510,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B91566-Forecasting the Language Distribution.pdf,2607f7ecbfa42a78907626dfd454e19e9a2ef3e31dcdd005d05ec778b7cbc1ee
美国大学生数学建模,2018,C题,C78577-Sustainable Energy Assessment.pdf,23,1159450,False,6-1优秀论文库/美国大学生数学建模/2018/C题/C78577-Sustainable Energy Assessment.pdf,919f0d0fa02bd602bdd83e35091a90a0018624b204a581f7775f52a56e0b81c7
美国大学生数学建模,2018,A题,A76271-Wave Goodbye to Poor Reception.pdf,31,1508679,False,6-1优秀论文库/美国大学生数学建模/2018/A题/A76271-Wave Goodbye to Poor Reception.pdf,27d535ab5fff296e05d1de0044ab0ccd8fec00a4c83b46ba8199f893a33fb987
美国大学生数学建模,2018,D题,D82504.pdf,43,1351490,False,6-1优秀论文库/美国大学生数学建模/2018/D题/D82504.pdf,6cc631690fd3446cb81e6fb2841dc0074be6b3c9b54ee50e9f65740ae672fde8
美国大学生数学建模,2018,C题,C73767-A Setting System of Interstate Energy Cooperation Goals Based on Data Insight.pdf,29,1695202,False,6-1优秀论文库/美国大学生数学建模/2018/C题/C73767-A Setting System of Interstate Energy Cooperation Goals Based on Data Insight.pdf,a72d3a8a160f37686a7769d9aae21e5a1a6709b1be70cc459b82bf147def2805
美国大学生数学建模,2018,F题,F87280-How much is your privacy information.pdf,31,1796190,False,6-1优秀论文库/美国大学生数学建模/2018/F题/F87280-How much is your privacy information.pdf,fa7e05e4666888e6d4e2045f6e9f57073c711507cc65f90c9a4756b71aadf336
美国大学生数学建模,2018,E题,E78511-How Will Climate Change A ect Fragility.pdf,28,1117090,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E78511-How Will Climate Change A ect Fragility.pdf,395a90c349068dce46813ac99b8fc011aecf67977f181d363e35d03f596fe3d8
美国大学生数学建模,2018,B题,B74316.pdf,39,4034985,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B74316.pdf,1198d12dab779fcd23ee1a51289263bccc77784bf89efd8f6e47a0d5bae01ac7
美国大学生数学建模,2018,综合,2018美赛O奖励中英文对照1.pdf,33,1207810,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照1.pdf,33150a48052dfd683c29ee8b6c9de0098b37370a6ed538b479f8068f9565a3c1
美国大学生数学建模,2018,D题,D78826-A Design of Elecomb.pdf,23,2717547,False,6-1优秀论文库/美国大学生数学建模/2018/D题/D78826-A Design of Elecomb.pdf,ed3ee7b716f1278850924ae8252cacdd40789bb0b458e5ee38488daffa3d612b
美国大学生数学建模,2018,E题,E74971-Climate counts! Less Fragility & better Countries.pdf,23,826060,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E74971-Climate counts! Less Fragility & better Countries.pdf,2b1f503a053fac0981afcd431d7e5635151d5e3fba910b5d3c5364171f170cf1
美国大学生数学建模,2018,B题,B73410-Language Population Projection and Location.pdf,28,1003169,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B73410-Language Population Projection and Location.pdf,069a37649489a1cad790a23de3924db0d5867eb5518f4edc68af66a9b73a71de
美国大学生数学建模,2018,A题,A76082-HF Radio Propagation under Different Terrains.pdf,25,758514,False,6-1优秀论文库/美国大学生数学建模/2018/A题/A76082-HF Radio Propagation under Different Terrains.pdf,bbcfb4270eef5cc6d1d6706651a7e8bd82400539ddda554de3a5e60a07745509
美国大学生数学建模,2018,E题,E88902-A Probabilistic Model of the Relationships between Countries and Climate Change.pdf,28,1614632,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E88902-A Probabilistic Model of the Relationships between Countries and Climate Change.pdf,cefa4db954263b279392aea229f392ad217bb6b678f1aaaf1fd79a0c1697e27e
美国大学生数学建模,2018,E题,E73119.pdf,27,671842,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E73119.pdf,79c4dde3ac655054620dd977f55e4781c551a5d37fbb2111095e4a31d133df24
美国大学生数学建模,2018,综合,2018美赛O奖励中英文对照3.pdf,26,1100381,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照3.pdf,c55843b02456db958a64e663201cb42a584e7c9760b249fc37ef6520f5d7f776
美国大学生数学建模,2018,B题,B79002-How many languages.pdf,29,1710703,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B79002-How many languages.pdf,238b850f5d9167018df1686a92dda3f343444e835b63719a23c8273575c9faff
美国大学生数学建模,2018,D题,D82794-How to achieve the full adoption of all-electric vehicles.pdf,27,973779,False,6-1优秀论文库/美国大学生数学建模/2018/D题/D82794-How to achieve the full adoption of all-electric vehicles.pdf,47f05792d6b38bde533b2f00a5268860e720491bfeb869f16e8ef85fa469b968
美国大学生数学建模,2018,F题,F83744-Private Information Pricing System Based on Game Theory and Graph Theory.pdf,29,988912,False,6-1优秀论文库/美国大学生数学建模/2018/F题/F83744-Private Information Pricing System Based on Game Theory and Graph Theory.pdf,386b67db94ac7dc34a134627549b03b23c6436a20399c6e63c84919a4164b373
美国大学生数学建模,2018,C题,"C72969-CAFE Characterization, Analysis, Forecasting, and Evaluation of Energy Profile.pdf",30,1621958,False,"6-1优秀论文库/美国大学生数学建模/2018/C题/C72969-CAFE Characterization, Analysis, Forecasting, and Evaluation of Energy Profile.pdf",f2349d15afe26f49d7183ab8cc7759d1eb9a275b69a6c6bdc51796cfae0b860a
美国大学生数学建模,2018,D题,D80386.pdf,25,1193144,False,6-1优秀论文库/美国大学生数学建模/2018/D题/D80386.pdf,b757100d595769e7f32414d175105c21997bdf3dc66d6fdd09655b1772d072c3
美国大学生数学建模,2018,D题,D73156-Construct all-electric network.pdf,29,598352,False,6-1优秀论文库/美国大学生数学建模/2018/D题/D73156-Construct all-electric network.pdf,1a30e830d8b456ce5833e5a4c35ec038ef077b60446c37a37243e7cb7f85e857
美国大学生数学建模,2018,综合,2018美赛O奖励中英文对照2.pdf,28,1012628,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照2.pdf,d5e3a07790b19bc15df43c32bc5293d0069a6482e0a444d5afdfd4252e525c58
美国大学生数学建模,2018,C题,C80560-A New Keynesian Approach to Optimizing Energy Compact.pdf,27,1554407,False,6-1优秀论文库/美国大学生数学建模/2018/C题/C80560-A New Keynesian Approach to Optimizing Energy Compact.pdf,ad2eea75d2bf72a47de6e25e44e61cfd7a533406edb02fbeed8be133aae42e7e
美国大学生数学建模,2018,A题,A77845-MHPM and MSRSM Simulation and Modeling of Multi-hop HF Radio Propagation.pdf,32,924141,False,6-1优秀论文库/美国大学生数学建模/2018/A题/A77845-MHPM and MSRSM Simulation and Modeling of Multi-hop HF Radio Propagation.pdf,746864a60a1cf3bbccc8f24d92458c2e30605ba9b9f6aef019547b164b3471fd
美国大学生数学建模,2019,综合,2019年美赛d题特等奖论文（中文版）.pdf,18,1459824,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛d题特等奖论文（中文版）.pdf,86a59a879728a764b65e19a3a6c42ffc52fdbf0ae0e7fa9e04992aeea51d3001
美国大学生数学建模,2019,综合,2019年美赛C题特等奖论文.pdf,28,2687847,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛C题特等奖论文.pdf,be06df3a1871aa80764c09dd3d56a09d090bf2ef3a738ed1ade6ad1d6bee4637
美国大学生数学建模,2019,综合,2018美赛O奖励中英文对照4.pdf,27,681804,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照4.pdf,f6b8c8107cfc0b90b4d8a87edc26e74b76f5efc5361ed325efe1f0bd3b61cece
美国大学生数学建模,2019,综合,2019年美赛A题特等奖论文（中文版）.pdf,24,1795117,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛A题特等奖论文（中文版）.pdf,7b1cd031b3042a488186c5c8a744589441678e9ba6eae505c431d01dfdaf4eb8
美国大学生数学建模,2019,综合,2019年美赛F题特等奖论文.pdf,26,1835866,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛F题特等奖论文.pdf,cf8e62882ed3704cb089161c83f6ae3eb96377596c8d761a7978ee1ae8e772a8
美国大学生数学建模,2019,综合,2019年美赛B题特等奖论文（中文版）.pdf,13,1446077,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛B题特等奖论文（中文版）.pdf,24c7158f83223ff741f37a719e17c5b6d3e5b9f7d547a170ac7582a4b0f1e2ae
美国大学生数学建模,2019,综合,2018美赛O奖励中英文对照1.pdf,33,1207810,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照1.pdf,33150a48052dfd683c29ee8b6c9de0098b37370a6ed538b479f8068f9565a3c1
美国大学生数学建模,2019,综合,2019年美赛E题特等奖论文（中文版）.pdf,12,960070,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛E题特等奖论文（中文版）.pdf,88bdfdc395cb6c6de3a10f47ffc1e179a75539f5977912582561a6a0de6d01b9
美国大学生数学建模,2019,综合,2019年美赛C题特等奖论文（中文版））.pdf,16,1721406,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛C题特等奖论文（中文版））.pdf,65808d10ec4267db03c79afb5a4b066833c67202a868c7581f8b0aea8863f775
美国大学生数学建模,2019,综合,2018美赛O奖励中英文对照3.pdf,26,1100381,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照3.pdf,c55843b02456db958a64e663201cb42a584e7c9760b249fc37ef6520f5d7f776
美国大学生数学建模,2019,综合,2019年美赛D题特等奖论文.pdf,26,4532202,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛D题特等奖论文.pdf,cc394248eda2582c2008838cb6f62b57719951ea6d7b88eab401f7614b8a7cf6
美国大学生数学建模,2019,综合,2019年美赛B题特等奖论文.pdf,18,1355387,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛B题特等奖论文.pdf,98f7aa115369e1a712da797f1a7aaf4baf6ba9725a3c1770058f61530fbd6798
美国大学生数学建模,2019,综合,2019年美赛A题特等奖论文.pdf,30,2641183,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛A题特等奖论文.pdf,2a3c56eccaa9ea3dcc31299fa54e66194a1de82ce619787788c60d26eeb5d5ef
美国大学生数学建模,2019,综合,2019年美赛F题特等奖论文（中文版）.pdf,20,1056411,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛F题特等奖论文（中文版）.pdf,8e0072422ad8b617c15aae570fdb7733c95d2113c994c796d5db09effbc32a8d
美国大学生数学建模,2019,综合,2018美赛O奖励中英文对照2.pdf,28,1012628,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2018美赛O奖励中英文对照2.pdf,d5e3a07790b19bc15df43c32bc5293d0069a6482e0a444d5afdfd4252e525c58
美国大学生数学建模,2019,综合,2019年美赛E题特等奖论文.pdf,15,2115390,False,6-1优秀论文库/美国大学生数学建模/2019/综合/2019年美赛E题特等奖论文.pdf,d09f4a62c267f6f1ad4411ba9eef75464d74f9af35e65f302fe887004055c5e5
美国大学生数学建模,年份待核实,综合,30680.pdf,21,3491619,False,6-1优秀论文库/美国大学生数学建模/2014/综合/30680.pdf,9f0c0d05a192ebd4b1432ec1467b0edc68b1bf67b55df8f9c56d0590147c9ed9
美国大学生数学建模,年份待核实,综合,"D81402-Forecast, Blueprint, Strategy, for EV's Future.pdf",29,1180380,False,"6-1优秀论文库/美国大学生数学建模/2018/D题/D81402-Forecast, Blueprint, Strategy, for EV's Future.pdf",e1ca19211adf4ea616b24129392d401b0989f7e028c2fdcbdd8b60f231138a45
美国大学生数学建模,年份待核实,综合,C82150.pdf,37,1157388,False,6-1优秀论文库/美国大学生数学建模/2018/C题/C82150.pdf,43b699816133e27f4772ec768ef6004c968b025aff52b5ca8895952e17bb02fa
美国大学生数学建模,年份待核实,综合,E72968-SPEC A Climate-based Fragility Model.pdf,37,2159817,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E72968-SPEC A Climate-based Fragility Model.pdf,5f2ee2235ee32dabd3548f4e9c412b3234f6548f4ce28c936c331783f4586a70
美国大学生数学建模,年份待核实,综合,"2013年C题18492 SSE, Beijing University of Posts and Telecommunications, China.pdf",21,1229564,False,"6-1优秀论文库/美国大学生数学建模/2013/C题/2013年C题18492 SSE, Beijing University of Posts and Telecommunications, China.pdf",b2964db3aeb6cb2762e470f6a8f447864e16aac4a878409c3c9c99d7b199ca94
美国大学生数学建模,年份待核实,综合,"2013年B题21185 Beijing Univ. of Posts and Telecomm., China.pdf",43,1658903,False,"6-1优秀论文库/美国大学生数学建模/2013/B题/2013年B题21185 Beijing Univ. of Posts and Telecomm., China.pdf",28a348f638d78c79ae3647bed9fe15db08503cac87d9b67e9772c9683603bec1
美国大学生数学建模,年份待核实,综合,2017F--64486.pdf,34,2952779,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017F--64486.pdf,2d3add8d575c438aa454c77c7c0f73e4c231d9a55eadd2df42ae7ac4d9c3cd66
美国大学生数学建模,年份待核实,综合,E89499-An Evaluation Model of State Fragility related to Climate Change Based on the PSR Model and Entropy Weight Method.pdf,22,731006,False,6-1优秀论文库/美国大学生数学建模/2018/E题/E89499-An Evaluation Model of State Fragility related to Climate Change Based on the PSR Model and E-3f2be063.pdf,90bc677f45b0a29660c45c8124811ea395949e140b9de9d636c9b3e3b6c94c2b
美国大学生数学建模,年份待核实,综合,"2013年B题19491 Tsinghua University, China.pdf",35,1476444,False,"6-1优秀论文库/美国大学生数学建模/2013/B题/2013年B题19491 Tsinghua University, China.pdf",f8d300521df191a49e1843ecce95f0ecc7d839bb4a9dae7bab66fdd4169a37f7
美国大学生数学建模,年份待核实,综合,F88508-A Smart Privacy Commodity a Quantitative Model of Dynamic Pricing Strategy.pdf,29,1314542,False,6-1优秀论文库/美国大学生数学建模/2018/F题/F88508-A Smart Privacy Commodity a Quantitative Model of Dynamic Pricing Strategy.pdf,de94761194cd745774904561771102afb8b174f865078de663d5355f958bb081
美国大学生数学建模,年份待核实,综合,2017B--68303.pdf,21,2052611,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017B--68303.pdf,5c05f58a135629084b0905ee707d3e04c07f8a03740f1a5276ed7eb594a64c98
美国大学生数学建模,年份待核实,综合,2017D----55295.pdf,25,3124464,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017D----55295.pdf,44ace430d18cbb20d45028b64c24436f838cb4208d6ffd00edea51e1b9ca1159
美国大学生数学建模,年份待核实,综合,2017C--55583.pdf,29,2122648,False,6-1优秀论文库/美国大学生数学建模/2017/综合/2017C--55583.pdf,b7d6cd639b636fb3f5fb7386fd7858c88b665e366f04ec6cd3e50ff00be336ee
美国大学生数学建模,年份待核实,综合,38996.pdf,21,1372046,False,6-1优秀论文库/美国大学生数学建模/2015/综合/38996-1efe10af.pdf,1efe10af33686734c9dc12c9b8c9ac65446a5e759d61a48ccfffed2365117ac2
美国大学生数学建模,年份待核实,综合,B77238.pdf,23,1662815,False,6-1优秀论文库/美国大学生数学建模/2018/B题/B77238.pdf,4380ec81b5ee9b4609444db0e383190b0bd18fb4dd1b2f0cf729c7324b22974f
美国大学生数学建模,年份待核实,综合,35780.pdf,24,2291021,False,6-1优秀论文库/美国大学生数学建模/2015/综合/35780-97fea85b.pdf,97fea85bdc35e352917d33636c641faa44548d2f44167c05491cd69b1f61c48c
美国大学生数学建模,年份待核实,综合,34985.pdf,20,2697803,False,6-1优秀论文库/美国大学生数学建模/2015/综合/34985.pdf,c7be0d8bf9c8002b4bc1121e5089ef3185c523217c241901fdcc02344ca9e509
美国大学生数学建模,年份待核实,综合,D44173.pdf,22,4014940,False,6-1优秀论文库/美国大学生数学建模/2016/D题/D44173.pdf,d567811612b1ae74edb7d5647bbfb035ce4e63e6cb82be1b9bde8ad2c4e87f8b
